"PROMOTION_ID","DISCOUNT","END_DATE","START_DATE","PRODUCT_ID","SUPERMARKET_ID"
"1068","0.55","2016-08-15","2016-08-07","548","13"
"1069","0.65","2016-08-04","2016-07-19","549","12"
"1070","0.87","2016-07-29","2016-07-15","549","18"
"1071","0.31","2016-04-28","2016-04-18","550","10"
"1072","0.74","2016-06-08","2016-05-27","550","11"
"1073","0.75","2016-10-09","2016-09-24","550","14"
"1074","0.35","2016-06-29","2016-06-21","550","18"
"1075","0.66","2016-08-22","2016-08-12","550","20"
"1076","0.93","2016-05-25","2016-04-28","552","1"
"1077","0.33","2016-10-03","2016-09-15","552","7"
"1078","0.71","2016-08-12","2016-08-02","552","11"
"1079","0.98","2016-06-21","2016-05-28","553","7"
"1080","0.52","2016-10-15","2016-09-25","553","13"
"1081","0.57","2016-07-11","2016-06-20","553","16"
"1082","0.48","2016-09-19","2016-08-24","553","17"
"1083","0.34","2016-07-15","2016-06-17","553","20"
"1084","0.77","2016-06-24","2016-06-16","554","4"
"1085","0.55","2016-08-02","2016-07-23","554","5"
"1086","0.92","2016-06-30","2016-06-12","554","9"
"1087","0.45","2016-07-11","2016-06-26","554","18"
"1088","0.92","2016-08-27","2016-08-18","555","21"
"1089","0.59","2016-08-23","2016-08-16","556","18"
"1090","0.85","2016-08-25","2016-07-30","557","1"
"1091","0.57","2016-07-18","2016-07-01","557","10"
"1092","0.4","2016-05-15","2016-04-22","557","12"
"1093","0.43","2016-10-30","2016-10-23","557","14"
"1094","0.46","2016-10-12","2016-10-02","557","17"
"1095","0.55","2016-09-04","2016-08-18","557","21"
"1096","0.6","2016-07-03","2016-06-09","558","7"
"1097","0.87","2016-10-05","2016-09-09","558","15"
"1098","0.75","2016-07-30","2016-07-22","558","21"
"1099","0.77","2016-10-22","2016-10-14","561","7"
"1100","0.67","2016-05-26","2016-05-13","561","15"
"1101","0.77","2016-07-12","2016-06-29","562","4"
"1102","0.88","2016-10-29","2016-10-04","563","5"
"1103","0.47","2016-09-19","2016-09-12","563","6"
"1104","0.73","2016-05-27","2016-05-11","563","9"
"1105","0.81","2016-08-11","2016-08-01","563","14"
"1106","0.88","2016-10-21","2016-10-04","564","7"
"1107","0.62","2016-09-24","2016-08-31","564","21"
"1108","0.58","2016-05-17","2016-05-03","565","11"
"1109","0.5","2016-06-19","2016-06-03","565","18"
"1110","0.88","2016-09-29","2016-09-02","566","5"
"1111","0.8","2016-11-03","2016-10-08","567","1"
"1112","0.96","2016-08-08","2016-07-16","567","4"
"1113","0.6","2016-05-10","2016-04-19","567","10"
"1114","0.69","2016-05-22","2016-05-10","568","17"
"1115","0.84","2016-08-10","2016-07-27","569","8"
"1116","0.36","2016-05-08","2016-04-14","570","11"
"1117","0.93","2016-10-18","2016-10-08","570","16"
"1118","0.61","2016-05-26","2016-04-28","571","11"
"1119","0.34","2016-07-03","2016-06-13","571","13"
"1120","0.34","2016-06-29","2016-06-08","572","13"
"1121","0.43","2016-06-18","2016-06-08","572","18"
"1122","0.42","2016-07-27","2016-07-16","573","2"
"1123","0.31","2016-11-14","2016-10-22","573","7"
"1124","0.5","2016-10-13","2016-09-28","573","21"
"1125","0.87","2016-11-11","2016-10-14","574","2"
"1126","0.4","2016-08-18","2016-07-30","574","5"
"1127","0.92","2016-07-24","2016-07-01","576","13"
"1128","0.39","2016-05-22","2016-04-23","576","15"
"1129","0.94","2016-06-08","2016-05-27","577","7"
"1130","0.36","2016-10-23","2016-10-09","577","9"
"1131","0.42","2016-06-27","2016-05-30","577","14"
"1132","0.42","2016-08-21","2016-08-01","577","18"
"1133","0.48","2016-06-03","2016-05-19","578","16"
"1134","0.94","2016-07-17","2016-07-09","579","12"
"1135","0.41","2016-09-17","2016-08-21","579","14"
"1136","0.87","2016-09-23","2016-09-05","580","4"
"1137","0.31","2016-06-15","2016-05-28","580","16"
"1138","0.81","2016-05-19","2016-04-22","581","5"
"1139","0.58","2016-10-06","2016-09-27","581","11"
"1140","0.82","2016-08-25","2016-08-13","581","17"
"1141","0.77","2016-06-19","2016-06-02","581","20"
"1142","0.83","2016-11-05","2016-10-17","582","13"
"1143","0.8","2016-08-03","2016-07-09","582","18"
"1144","0.34","2016-05-09","2016-04-15","582","21"
"1145","0.77","2016-09-12","2016-09-01","583","6"
"1146","0.89","2016-09-10","2016-08-25","584","10"
"1147","0.54","2016-08-03","2016-07-18","585","6"
"1148","0.31","2016-06-30","2016-06-04","586","7"
"1149","0.87","2016-08-26","2016-08-18","586","8"
"1150","0.34","2016-04-22","2016-04-14","588","1"
"1151","0.38","2016-07-02","2016-06-11","588","19"
"1152","0.94","2016-09-26","2016-09-18","589","12"
"1153","0.38","2016-06-25","2016-06-13","589","15"
"1154","0.71","2016-10-16","2016-10-03","589","16"
"1155","0.57","2016-11-02","2016-10-23","589","21"
"1156","0.82","2016-08-28","2016-08-03","591","15"
"1157","0.81","2016-06-05","2016-05-28","591","21"
"1158","0.68","2016-09-08","2016-08-21","592","1"
"1159","0.84","2016-10-28","2016-10-08","592","4"
"1160","0.81","2016-05-14","2016-04-16","592","6"
"1161","0.88","2016-11-07","2016-10-17","593","12"
"1162","0.34","2016-07-18","2016-07-09","593","14"
"1163","0.53","2016-11-21","2016-10-30","593","17"
"1164","0.74","2016-05-11","2016-04-24","593","18"
"1165","0.86","2016-06-30","2016-06-20","594","1"
"1166","0.33","2016-08-24","2016-08-10","594","4"
"1167","0.37","2016-08-18","2016-07-24","594","6"
"1168","0.4","2016-05-24","2016-04-30","594","7"
"1169","0.62","2016-09-09","2016-08-25","595","4"
"1170","0.65","2016-10-13","2016-10-01","595","14"
"1171","0.45","2016-10-17","2016-09-19","595","15"
"1172","0.47","2016-11-25","2016-10-30","595","17"
"1173","0.37","2016-07-08","2016-06-26","596","6"
"1174","0.96","2016-05-10","2016-04-29","596","8"
"1175","0.71","2016-07-01","2016-06-22","597","3"
"1176","0.41","2016-08-19","2016-07-26","597","7"
"1177","0.96","2016-06-08","2016-05-21","597","14"
"1178","0.54","2016-07-07","2016-06-25","597","17"
"1179","0.39","2016-08-02","2016-07-06","598","12"
"1180","0.92","2016-06-12","2016-05-14","598","16"
"1181","0.43","2016-06-04","2016-05-10","599","2"
"1182","0.74","2016-06-25","2016-06-17","599","13"
"1183","0.46","2016-09-23","2016-09-07","599","18"
"1184","0.59","2016-07-25","2016-07-15","600","3"
"1185","0.65","2016-09-23","2016-09-02","600","10"
"1186","0.66","2016-11-01","2016-10-15","600","18"
"1187","0.96","2016-07-10","2016-06-12","600","21"
"1188","0.41","2016-07-06","2016-06-10","601","11"
"1189","0.96","2016-09-22","2016-09-12","602","2"
"1190","0.71","2016-08-28","2016-08-18","602","10"
"1191","0.73","2016-11-05","2016-10-23","602","19"
"1192","0.75","2016-06-21","2016-05-24","604","6"
"1193","0.94","2016-07-08","2016-06-17","604","13"
"1194","0.69","2016-08-23","2016-07-26","604","17"
"1195","0.66","2016-10-05","2016-09-17","605","18"
"1196","0.52","2016-06-15","2016-05-17","605","20"
"1197","0.6","2016-09-08","2016-09-01","605","21"
"1198","0.35","2016-09-23","2016-08-30","606","2"
"1199","0.54","2016-08-13","2016-07-27","606","10"
"1200","0.36","2016-05-27","2016-05-07","606","18"
"1201","0.65","2016-06-10","2016-05-16","608","5"
"1202","0.43","2016-08-14","2016-07-19","608","10"
"1203","0.79","2016-05-30","2016-05-02","609","17"
"1204","0.54","2016-07-02","2016-06-07","609","19"
"1205","0.62","2016-07-30","2016-07-10","610","2"
"1206","0.42","2016-11-08","2016-10-10","610","5"
"1207","0.73","2016-10-10","2016-09-16","610","6"
"1208","0.71","2016-05-23","2016-05-12","610","10"
"1209","0.55","2016-09-08","2016-08-11","611","10"
"1210","0.51","2016-10-17","2016-09-20","612","2"
"1211","0.89","2016-05-03","2016-04-24","612","7"
"1212","0.39","2016-10-14","2016-09-19","612","11"
"1213","0.95","2016-05-13","2016-04-25","612","12"
"1214","0.95","2016-10-31","2016-10-19","613","7"
"1215","0.63","2016-10-01","2016-09-08","614","11"
"1216","0.69","2016-10-06","2016-09-09","614","12"
"1217","0.85","2016-07-29","2016-07-22","614","14"
"1218","0.97","2016-11-06","2016-10-10","614","17"
"1219","0.72","2016-10-14","2016-10-07","614","20"
"1220","0.74","2016-04-28","2016-04-17","615","10"
"1221","0.41","2016-05-31","2016-05-18","616","17"
"1222","0.79","2016-05-28","2016-04-29","617","16"
"1223","0.77","2016-06-21","2016-05-26","618","20"
"1224","0.97","2016-09-07","2016-08-24","619","9"
"1225","0.81","2016-11-02","2016-10-23","620","3"
"1226","0.64","2016-08-12","2016-07-18","620","13"
"1227","0.49","2016-09-13","2016-09-04","620","20"
"1228","0.6","2016-10-14","2016-09-30","621","4"
"1229","0.36","2016-08-19","2016-08-07","622","21"
"1230","0.61","2016-08-16","2016-07-18","623","4"
"1231","0.37","2016-08-10","2016-07-23","623","6"
"1232","0.78","2016-07-20","2016-07-06","623","20"
"1233","0.37","2016-05-29","2016-05-13","625","4"
"1234","0.45","2016-11-02","2016-10-07","625","17"
"1235","0.43","2016-10-06","2016-09-17","626","4"
"1236","0.95","2016-07-19","2016-07-08","626","7"
"1237","0.57","2016-06-02","2016-05-25","627","9"
"1238","0.6","2016-04-30","2016-04-23","628","19"
"1239","0.38","2016-10-03","2016-09-09","629","2"
"1240","0.66","2016-10-06","2016-09-11","629","10"
"1241","0.46","2016-06-14","2016-05-21","629","18"
"1242","0.41","2016-08-02","2016-07-10","629","21"
"1243","0.77","2016-05-11","2016-04-24","630","7"
"1244","0.37","2016-07-29","2016-07-01","630","19"
"1245","0.38","2016-10-30","2016-10-17","631","2"
"1246","0.64","2016-06-13","2016-05-30","631","4"
"1247","0.86","2016-09-15","2016-09-08","631","13"
"1248","0.41","2016-05-20","2016-04-26","632","1"
"1249","0.34","2016-09-10","2016-08-31","632","2"
"1250","0.55","2016-10-10","2016-09-26","632","6"
"1251","0.78","2016-07-22","2016-07-11","632","11"
"1252","0.3","2016-06-14","2016-06-05","633","8"
"1253","0.92","2016-06-17","2016-05-21","635","10"
"1254","0.67","2016-08-30","2016-08-18","635","20"
"1255","0.61","2016-05-28","2016-05-06","637","14"
"1256","0.71","2016-06-05","2016-05-14","638","6"
"1257","0.92","2016-11-02","2016-10-15","638","14"
"1258","0.87","2016-09-13","2016-08-30","640","7"
"1259","0.5","2016-10-01","2016-09-19","640","8"
"1260","0.97","2016-09-11","2016-08-29","641","11"
"1261","0.53","2016-10-04","2016-09-19","642","12"
"1262","0.65","2016-10-14","2016-09-27","642","13"
"1263","0.6","2016-05-10","2016-04-17","643","14"
"1264","0.9","2016-10-31","2016-10-20","644","4"
"1265","0.56","2016-10-29","2016-10-17","644","9"
"1266","0.92","2016-05-16","2016-04-26","644","20"
"1267","0.49","2016-07-17","2016-07-09","645","1"
"1268","0.32","2016-04-29","2016-04-14","645","4"
"1269","0.81","2016-05-19","2016-05-01","645","7"
"1270","0.89","2016-09-17","2016-08-27","645","8"
"1271","0.73","2016-10-03","2016-09-16","645","9"
"1272","0.89","2016-11-03","2016-10-17","645","11"
"1273","0.74","2016-08-24","2016-07-30","645","18"
"1274","0.94","2016-05-22","2016-04-28","645","20"
"1275","0.45","2016-10-03","2016-09-15","646","12"
"1276","0.82","2016-07-31","2016-07-12","647","9"
"1277","0.72","2016-08-17","2016-07-27","647","19"
"1278","0.9","2016-07-10","2016-06-13","648","4"
"1279","0.74","2016-10-10","2016-09-15","648","11"
"1280","0.97","2016-06-02","2016-05-12","649","1"
"1281","0.51","2016-06-11","2016-06-02","649","13"
"1282","0.35","2016-10-01","2016-09-02","650","18"
"1283","0.48","2016-11-20","2016-10-22","651","1"
"1284","0.51","2016-09-03","2016-08-13","651","7"
"1285","0.37","2016-06-23","2016-06-11","651","18"
"1286","0.85","2016-07-08","2016-06-12","652","4"
"1287","0.4","2016-10-22","2016-10-08","652","6"
"1288","0.35","2016-10-22","2016-09-27","652","15"
"1289","0.96","2016-07-21","2016-07-14","652","17"
"1290","0.37","2016-07-17","2016-06-26","652","18"
"1291","0.59","2016-08-26","2016-07-30","653","13"
"1292","0.78","2016-08-01","2016-07-22","653","16"
"1293","0.93","2016-11-07","2016-10-10","653","17"
"1294","0.82","2016-09-11","2016-08-22","654","13"
"1295","0.44","2016-05-02","2016-04-14","654","21"
"1296","0.4","2016-06-06","2016-05-25","655","5"
"1297","0.5","2016-06-15","2016-05-27","655","10"
"1298","0.54","2016-04-28","2016-04-20","655","17"
"1299","0.93","2016-09-19","2016-09-11","655","18"
"1300","0.89","2016-06-20","2016-06-06","655","20"
"1301","0.72","2016-10-28","2016-10-02","656","1"
"1302","0.41","2016-10-07","2016-09-27","656","3"
"1303","0.8","2016-11-06","2016-10-13","656","5"
"1304","0.95","2016-08-17","2016-08-05","656","9"
"1305","0.63","2016-05-16","2016-05-07","656","10"
"1306","0.88","2016-07-15","2016-06-20","657","17"
"1307","0.5","2016-05-01","2016-04-21","658","2"
"1308","0.52","2016-07-13","2016-06-19","658","9"
"1309","0.87","2016-10-24","2016-10-08","658","14"
"1310","0.34","2016-11-14","2016-10-25","658","15"
"1311","0.62","2016-10-14","2016-09-17","658","20"
"1312","0.47","2016-09-27","2016-09-09","659","3"
"1313","0.88","2016-10-16","2016-10-07","659","4"
"1314","0.46","2016-09-10","2016-08-25","659","21"
"1315","0.7","2016-07-29","2016-07-06","660","7"
"1316","0.62","2016-09-15","2016-08-29","660","20"
"1317","0.58","2016-11-14","2016-10-23","661","6"
"1318","0.37","2016-10-04","2016-09-07","661","7"
"1319","0.46","2016-07-29","2016-07-13","661","9"
"1320","0.51","2016-06-29","2016-06-03","661","10"
"1321","0.34","2016-10-29","2016-10-21","661","13"
"1322","0.76","2016-08-29","2016-08-03","662","2"
"1323","0.39","2016-05-28","2016-05-06","662","14"
"1324","0.89","2016-09-04","2016-08-09","662","15"
"1325","0.59","2016-08-08","2016-07-27","662","16"
"1326","0.7","2016-06-02","2016-05-20","662","20"
"1327","0.7","2016-09-27","2016-09-09","663","5"
"1328","0.97","2016-10-31","2016-10-06","663","14"
"1329","0.54","2016-07-30","2016-07-10","664","1"
"1330","0.39","2016-10-12","2016-09-19","664","15"
"1331","0.87","2016-11-24","2016-10-27","664","17"
"1332","0.41","2016-07-27","2016-07-08","665","6"
"1333","0.84","2016-11-01","2016-10-20","666","11"
"1334","0.81","2016-06-22","2016-06-02","666","15"
"1335","0.97","2016-06-18","2016-05-26","666","20"
"1336","0.44","2016-09-19","2016-08-23","667","3"
"1337","0.8","2016-08-05","2016-07-10","667","4"
"1338","0.55","2016-08-05","2016-07-09","667","7"
"1339","0.61","2016-10-26","2016-10-04","668","8"
"1340","0.48","2016-06-09","2016-05-29","668","20"
"1341","0.67","2016-08-25","2016-08-14","669","1"
"1342","0.59","2016-08-28","2016-08-14","669","7"
"1343","0.89","2016-09-18","2016-08-29","669","16"
"1344","0.93","2016-07-07","2016-06-15","669","19"
"1345","0.83","2016-07-15","2016-06-27","670","5"
"1346","0.85","2016-10-22","2016-09-23","670","6"
"1347","0.72","2016-08-23","2016-07-25","670","8"
"1348","0.48","2016-11-04","2016-10-08","670","15"
"1349","0.36","2016-08-21","2016-08-09","671","6"
"1350","0.38","2016-07-23","2016-06-25","671","11"
"1351","0.64","2016-09-23","2016-08-25","671","20"
"1352","0.91","2016-07-24","2016-07-07","672","2"
"1353","0.83","2016-09-08","2016-08-27","672","12"
"1354","0.92","2016-08-11","2016-07-23","672","14"
"1355","0.5","2016-10-13","2016-09-16","673","3"
"1356","0.79","2016-09-12","2016-08-31","673","4"
"1357","0.5","2016-07-21","2016-07-05","673","9"
"1358","0.93","2016-10-27","2016-10-17","673","19"
"1359","0.53","2016-05-29","2016-05-08","674","2"
"1360","0.42","2016-06-12","2016-05-24","674","9"
"1361","0.83","2016-06-10","2016-05-20","674","10"
"1362","0.74","2016-07-09","2016-06-29","674","12"
"1363","0.43","2016-07-26","2016-07-12","675","6"
"1364","0.49","2016-08-03","2016-07-17","675","9"
"1365","0.68","2016-05-06","2016-04-29","675","20"
"1366","0.61","2016-10-21","2016-10-08","675","21"
"1367","0.93","2016-07-22","2016-06-27","676","1"
"1368","0.77","2016-10-04","2016-09-14","676","6"
"1369","0.88","2016-05-30","2016-05-19","676","15"
"1370","0.8","2016-10-11","2016-09-15","677","6"
"1371","0.34","2016-06-04","2016-05-27","677","16"
"1372","0.37","2016-09-23","2016-08-25","678","5"
"1373","0.62","2016-07-24","2016-07-10","678","18"
"1374","0.49","2016-10-25","2016-10-03","679","12"
"1375","0.92","2016-06-02","2016-05-18","679","19"
"1376","0.96","2016-11-16","2016-10-29","680","5"
"1377","0.44","2016-06-22","2016-06-04","680","13"
"1378","0.45","2016-08-24","2016-07-28","680","16"
"1379","0.68","2016-07-24","2016-07-05","680","20"
"1380","0.6","2016-06-08","2016-05-30","681","6"
"1381","0.58","2016-07-27","2016-06-29","682","8"
"1382","0.32","2016-06-19","2016-05-28","683","1"
"1383","0.93","2016-10-04","2016-09-21","683","4"
"1384","0.63","2016-09-22","2016-09-04","684","2"
"1385","0.81","2016-05-16","2016-04-17","684","3"
"1386","0.66","2016-05-31","2016-05-24","684","15"
"1387","0.76","2016-05-10","2016-04-16","685","1"
"1388","0.36","2016-09-10","2016-08-28","685","3"
"1389","0.94","2016-05-03","2016-04-16","685","11"
"1390","0.55","2016-05-30","2016-05-07","687","16"
"1391","0.61","2016-07-12","2016-07-04","687","20"
"1392","0.49","2016-10-21","2016-10-01","688","2"
"1393","0.97","2016-09-24","2016-09-11","688","6"
"1394","0.9","2016-06-10","2016-05-15","688","13"
"1395","0.43","2016-09-12","2016-08-16","689","8"
"1396","0.74","2016-10-27","2016-10-11","689","10"
"1397","0.42","2016-08-14","2016-08-07","689","11"
"1398","0.87","2016-10-10","2016-10-02","690","4"
"1399","0.9","2016-07-21","2016-07-13","690","6"
"1400","0.83","2016-10-12","2016-10-05","690","9"
"1401","0.49","2016-06-15","2016-05-31","691","1"
"1402","0.96","2016-08-27","2016-08-01","691","5"
"1403","0.87","2016-05-09","2016-05-01","692","2"
"1404","0.58","2016-06-22","2016-06-04","692","5"
"1405","0.35","2016-08-25","2016-08-13","693","8"
"1406","0.84","2016-06-05","2016-05-10","693","15"
"1407","0.31","2016-11-14","2016-10-20","695","2"
"1408","0.48","2016-09-27","2016-09-18","695","9"
"1409","0.44","2016-11-18","2016-10-30","696","3"
"1410","0.59","2016-10-20","2016-09-27","696","18"
"1411","0.61","2016-06-20","2016-05-29","697","8"
"1412","0.5","2016-08-30","2016-08-11","698","6"
"1413","0.6","2016-09-07","2016-08-26","698","18"
"1414","0.98","2016-08-12","2016-07-28","701","18"
"1415","0.98","2016-07-24","2016-07-01","702","1"
"1416","0.87","2016-05-24","2016-05-11","703","12"
"1417","0.4","2016-05-22","2016-05-10","703","16"
"1418","0.45","2016-09-28","2016-09-10","703","17"
"1419","0.87","2016-09-21","2016-08-31","703","19"
"1420","0.41","2016-10-20","2016-09-21","705","2"
"1421","0.79","2016-09-09","2016-08-27","705","4"
"1422","0.42","2016-08-18","2016-07-22","705","13"
"1423","0.51","2016-10-16","2016-10-03","705","17"
"1424","0.81","2016-10-16","2016-10-09","706","6"
"1425","0.42","2016-10-04","2016-09-07","706","7"
"1426","0.83","2016-08-14","2016-07-22","706","19"
"1427","0.84","2016-10-13","2016-09-19","707","2"
"1428","0.92","2016-08-19","2016-08-05","707","4"
"1429","0.81","2016-05-22","2016-04-25","707","13"
"1430","0.41","2016-05-09","2016-04-22","708","3"
"1431","0.9","2016-05-22","2016-04-23","708","10"
"1432","0.65","2016-10-30","2016-10-16","708","16"
"1433","0.59","2016-10-20","2016-10-05","709","9"
"1434","0.51","2016-09-28","2016-09-04","709","15"
"1435","0.77","2016-09-15","2016-08-31","710","1"
"1436","0.71","2016-08-30","2016-08-18","710","3"
"1437","0.51","2016-05-18","2016-05-04","711","2"
"1438","0.8","2016-08-29","2016-08-04","711","3"
"1439","0.5","2016-08-08","2016-07-13","712","11"
"1440","0.62","2016-08-20","2016-08-04","713","1"
"1441","0.78","2016-09-19","2016-08-27","714","14"
"1442","0.38","2016-07-07","2016-06-08","715","17"
"1443","0.87","2016-07-08","2016-06-28","715","18"
"1444","0.65","2016-08-01","2016-07-15","716","7"
"1445","0.54","2016-08-25","2016-08-07","716","14"
"1446","0.96","2016-09-05","2016-08-26","717","8"
"1447","0.55","2016-07-17","2016-06-19","717","19"
"1448","0.53","2016-05-19","2016-05-11","718","14"
"1449","0.81","2016-08-06","2016-07-16","718","16"
"1450","0.69","2016-05-07","2016-04-17","718","21"
"1451","0.52","2016-06-22","2016-06-07","719","10"
"1452","0.7","2016-07-18","2016-06-24","719","15"
"1453","0.77","2016-05-17","2016-04-26","719","18"
"1454","0.37","2016-10-06","2016-09-15","720","11"
"1455","0.64","2016-10-07","2016-09-25","720","13"
"1456","0.75","2016-11-16","2016-10-25","720","16"
"1457","0.5","2016-10-17","2016-09-23","720","20"
"1458","0.5","2016-05-29","2016-05-05","722","10"
"1459","0.77","2016-05-03","2016-04-23","722","14"
"1460","0.49","2016-10-25","2016-10-01","723","5"
"1461","0.38","2016-06-29","2016-06-12","723","13"
"1462","0.51","2016-06-03","2016-05-24","723","15"
"1463","0.36","2016-11-21","2016-10-27","723","18"
"1464","0.57","2016-05-09","2016-04-29","724","8"
"1465","0.43","2016-11-06","2016-10-25","725","1"
"1466","0.77","2016-06-25","2016-06-16","725","3"
"1467","0.54","2016-04-28","2016-04-19","725","4"
"1468","0.87","2016-09-22","2016-08-30","725","11"
"1469","0.55","2016-08-03","2016-07-09","726","3"
"1470","0.89","2016-05-18","2016-05-09","726","14"
"1471","0.55","2016-06-13","2016-06-04","726","17"
"1472","0.52","2016-09-01","2016-08-18","727","4"
"1473","0.36","2016-05-15","2016-04-28","727","6"
"1474","0.35","2016-10-06","2016-09-29","727","21"
"1475","0.81","2016-09-08","2016-08-22","728","14"
"1476","0.55","2016-09-12","2016-08-22","730","17"
"1477","0.74","2016-07-29","2016-07-19","731","3"
"1478","0.46","2016-10-19","2016-09-28","731","4"
"1479","0.64","2016-06-21","2016-06-02","731","7"
"1480","0.96","2016-09-20","2016-09-13","731","8"
"1481","0.5","2016-09-30","2016-09-19","732","16"
"1482","0.81","2016-10-11","2016-09-18","733","13"
"1483","0.53","2016-10-24","2016-10-14","733","20"
"1484","0.57","2016-08-19","2016-07-21","733","21"
"1485","0.92","2016-08-18","2016-07-20","734","5"
"1486","0.52","2016-08-03","2016-07-19","734","7"
"1487","0.84","2016-11-02","2016-10-14","735","8"
"1488","0.68","2016-08-25","2016-08-11","735","13"
"1489","0.54","2016-10-19","2016-10-09","735","20"
"1490","0.65","2016-10-28","2016-09-29","736","6"
"1491","0.91","2016-05-20","2016-04-25","736","10"
"1492","0.39","2016-10-22","2016-09-28","736","21"
"1493","0.59","2016-05-14","2016-04-24","737","1"
"1494","0.76","2016-11-04","2016-10-09","737","6"
"1495","0.93","2016-05-22","2016-05-14","737","11"
"1496","0.55","2016-10-25","2016-09-27","737","12"
"1497","0.66","2016-07-24","2016-06-28","737","20"
"1498","0.69","2016-10-08","2016-09-28","738","11"
"1499","0.89","2016-11-15","2016-10-17","738","20"
"1500","0.61","2016-09-08","2016-08-18","739","21"
"1501","0.31","2016-07-14","2016-06-16","740","8"
"1502","0.87","2016-11-06","2016-10-14","742","7"
"1503","0.62","2016-07-13","2016-07-02","742","20"
"1504","0.33","2016-09-16","2016-08-28","743","18"
"1505","0.35","2016-08-24","2016-08-10","744","19"
"1506","0.84","2016-08-29","2016-08-03","745","10"
"1507","0.42","2016-06-30","2016-06-08","745","16"
"1508","0.4","2016-09-02","2016-08-26","745","18"
"1509","0.66","2016-07-25","2016-07-07","746","8"
"1510","0.94","2016-08-18","2016-07-30","747","5"
"1511","0.37","2016-04-24","2016-04-14","747","6"
"1512","0.78","2016-05-04","2016-04-15","748","13"
"1513","0.48","2016-08-06","2016-07-16","748","17"
"1514","0.81","2016-09-10","2016-08-13","749","12"
"1515","0.4","2016-10-16","2016-10-04","749","15"
"1516","0.98","2016-05-09","2016-04-27","749","20"
"1517","0.48","2016-10-02","2016-09-24","750","2"
"1518","0.9","2016-09-10","2016-08-30","750","12"
"1519","0.66","2016-04-24","2016-04-14","750","17"
"1520","0.33","2016-07-10","2016-06-26","751","1"
"1521","0.64","2016-09-25","2016-09-08","751","15"
"1522","0.36","2016-07-03","2016-06-09","751","17"
"1523","0.44","2016-08-19","2016-07-27","755","2"
"1524","0.76","2016-07-25","2016-07-09","755","6"
"1525","0.76","2016-10-02","2016-09-16","755","11"
"1526","0.67","2016-11-18","2016-10-25","755","13"
"1527","0.79","2016-08-08","2016-07-28","755","20"
"1528","0.4","2016-05-21","2016-04-22","756","6"
"1529","0.36","2016-11-06","2016-10-22","756","13"
"1530","0.86","2016-09-09","2016-08-23","756","18"
"1531","0.82","2016-08-03","2016-07-06","757","9"
"1532","0.69","2016-07-20","2016-06-30","759","8"
"1533","0.55","2016-08-18","2016-07-26","760","2"
"1534","0.71","2016-09-18","2016-09-11","760","6"
"1535","0.5","2016-09-06","2016-08-20","760","11"
"1536","0.47","2016-09-24","2016-09-05","760","14"
"1537","0.85","2016-10-11","2016-09-14","761","6"
"1538","0.62","2016-06-09","2016-05-24","761","8"
"1539","0.51","2016-11-03","2016-10-06","761","9"
"1540","0.64","2016-05-24","2016-05-07","761","19"
"1541","0.5","2016-10-15","2016-10-08","761","21"
"1542","0.65","2016-10-20","2016-10-11","763","9"
"1543","0.61","2016-10-27","2016-10-07","763","20"
"1544","0.82","2016-08-04","2016-07-22","765","1"
"1545","0.3","2016-10-29","2016-10-19","765","3"
"1546","0.92","2016-08-20","2016-08-01","765","10"
"1547","0.92","2016-06-24","2016-06-02","765","15"
"1548","0.46","2016-07-05","2016-06-21","768","3"
"1549","0.89","2016-05-28","2016-05-18","768","14"
"1550","0.53","2016-08-12","2016-07-30","768","16"
"1551","0.94","2016-09-30","2016-09-19","769","7"
"1552","0.63","2016-11-17","2016-10-29","769","9"
"1553","0.95","2016-07-09","2016-06-30","769","11"
"1554","0.37","2016-10-11","2016-09-22","769","14"
"1555","0.4","2016-09-01","2016-08-16","769","18"
"1556","0.64","2016-06-03","2016-05-08","770","3"
"1557","0.85","2016-11-02","2016-10-22","770","8"
"1558","0.44","2016-06-11","2016-05-30","771","2"
"1559","0.4","2016-10-13","2016-09-16","771","21"
"1560","0.52","2016-07-22","2016-07-08","773","4"
"1561","0.85","2016-10-28","2016-10-09","773","11"
"1562","0.51","2016-11-11","2016-10-17","774","2"
"1563","0.84","2016-09-01","2016-08-05","774","6"
"1564","0.82","2016-10-19","2016-09-25","774","17"
"1565","0.79","2016-10-02","2016-09-14","775","5"
"1566","0.65","2016-09-07","2016-08-28","775","14"
"1567","0.63","2016-08-22","2016-08-15","776","14"
"1568","0.49","2016-11-19","2016-10-25","776","19"
"1569","0.33","2016-09-30","2016-09-01","777","15"
"1570","0.97","2016-10-11","2016-09-23","778","4"
"1571","0.53","2016-10-01","2016-09-23","778","19"
"1572","0.72","2016-05-27","2016-05-12","781","1"
"1573","0.55","2016-08-21","2016-07-26","781","6"
"1574","0.45","2016-06-14","2016-06-02","782","19"
"1575","0.87","2016-05-09","2016-04-14","783","7"
"1576","0.39","2016-06-01","2016-05-11","783","8"
"1577","0.36","2016-11-15","2016-10-24","784","1"
"1578","0.61","2016-05-29","2016-05-15","784","8"
"1579","0.8","2016-09-13","2016-08-27","784","16"
"1580","0.54","2016-10-09","2016-09-10","785","5"
"1581","0.64","2016-06-27","2016-06-03","785","10"
"1582","0.61","2016-10-01","2016-09-02","786","3"
"1583","0.43","2016-04-29","2016-04-21","786","15"
